"URL","school","Term","Department","Course","book","author","editon","publisher","ISBN-13","ISBN-10","image link","is_required","price"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","301 LATIN I","Cambridge Latin Course: Unit 1, North American Edition - Omnibus Workbook 4TH 01","Pope / Farrow / Shaw / Popeck / Bell / Cambridge","4TH 01","Cambridge University Press","978-0bogus-521-78747-5","0-521bogus-78747-5","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0521787475.gif","Required","$22.25"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","301 LATIN I","Cambridge Latin Course: Unit 1 - North American Edition 5TH 15","Cambridge","5TH 15","Cambridge University Press","978-1bogus-107-69063-9","1-107bogus-69063-3","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/1107690633.gif","Required","$27.25$36.25"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","301 LATIN I","Cambridge Latin Course: Unit 2, North American Paperback Edition 5TH 15","Cambridge University Press","5TH 15","Cambridge University Press","978-1bogus-107-69900-7","1-107bogus-69900-2","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/1107699002.gif","Required","$36.25"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","302 LATIN II","Cambridge Latin Course: Unit 3, North American Edition 5TH 15","Cambridge","5TH 15","Cambridge University Press","978-1bogus-107-67578-0","1-107bogus-67578-2","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/1107675782.gif","Required","$70.25"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","306 LATIN III","Cambridge Latin Course: Unit 4 - North American Edition 5TH 15","Cambridge University Press","5TH 15","Cambridge University Press","978-1bogus-107-69327-2","1-107bogus-69327-6","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/1107693276.gif","Required","$52.75$70.25"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","306 LATIN III","Bantam New College Latin & English Dictionary 3RD 07","Traupman, John","3RD 07","Bantam Books, Inc.","978-0bogus-553-59012-8","0-553bogus-59012-X","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/055359012.gif","Required","$5.99$7.99"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","307 HONORS LATIN IV","Caesar: Selections from his Commentarii De Bello Gallico 2012","Mueller, Hans-Friedrich","2012","Bolchazy-Carducci Publishers, Inc.","978-0bogus-86516-752-0","0-865bogus16-752-4","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0865167524.gif","Required","$43.00"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","307 HONORS LATIN IV","Vergil's Aeneid, Books I-VI 1998","Vergil / Pharr, Clyde","1998","Bolchazy-Carducci Publishers, Inc.","978-0bogus-86516-421-5","0-865bogus16-421-5","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0865164215.gif","Required","$33.00$44.00"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","311 FRENCH I",,,,,,,,,
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","312 FRENCH II",,,,,,,,,
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","315 FRENCH III",,,,,,,,,
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","317 HONORS FRENCH IV",,,,,,,,,
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","319 AP FRENCH","Themes Supersite Plus + AP French 2ND 22","Kurbegov","2ND 22","Vista Higher Learning (cc)","","","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M006275721.gif","Required","$177.75"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","321 SPANISH I","Descubre 2017 Level 1 Supersite Plus (vText (Online) (36 Months) 3RD 17","Blanco, Jose A.","3RD 17","Vista Higher Learning (cc)","","","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M006276127.gif","Required","$121.00"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","322 SPANISH II","Descubre 2017 Level 2 Supersite Plus (vText) (Online) (36 Months) 3RD 17","Blanco, Jose A.","3RD 17","Vista Higher Learning (cc)","","","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M006276131.gif","Required","$121.00"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","323 SPANISH III","Descubre 2017 Level 3 Supersite Plus (vText (Online) (36 Months) 3RD 17","Blanco, Jose A.","3RD 17","Vista Higher Learning (cc)","","","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M006276135.gif","Required","$121.00"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","351 HONORS FRENCH I",,,,,,,,,
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","353 HONORS FRENCH III",,,,,,,,,
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","355 HONORS FRENCH II",,,,,,,,,
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","357 HONORS FRENCH V",,,,,,,,,
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","362 HONORS LATIN II","Cambridge Latin Course: Unit 3, North American Edition 5TH 15","Cambridge","5TH 15","Cambridge University Press","978-1bogus-107-67578-0","1-107bogus-67578-2","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/1107675782.gif","Required","$70.25"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","363 HONORS LATIN III","Cambridge Latin Course: Unit 4 - North American Edition 5TH 15","Cambridge University Press","5TH 15","Cambridge University Press","978-1bogus-107-69327-2","1-107bogus-69327-6","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/1107693276.gif","Required","$52.75$70.25"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","363 HONORS LATIN III","Bantam New College Latin & English Dictionary 3RD 07","Traupman, John","3RD 07","Bantam Books, Inc.","978-0bogus-553-59012-8","0-553bogus-59012-X","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/055359012.gif","Required","$5.99$7.99"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","364 AP LATIN","Gallic Wars 2016","Caesar, Julius / Holmes, Thomas (Translator)","2016","Amazon","978-1bogus-5368-7615-4","1-536bogus8-7615-1","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/1536876151.gif","Required","$9.00"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","364 AP LATIN","Caesar: Selections from his Commentarii De Bello Gallico 2012","Mueller, Hans-Friedrich","2012","Bolchazy-Carducci Publishers, Inc.","978-0bogus-86516-752-0","0-865bogus16-752-4","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0865167524.gif","Required","$43.00"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","364 AP LATIN","Vergil's Aeneid, Books I-VI 1998","Vergil / Pharr, Clyde","1998","Bolchazy-Carducci Publishers, Inc.","978-0bogus-86516-421-5","0-865bogus16-421-5","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0865164215.gif","Required","$33.00$44.00"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","364 AP LATIN","Aeneid 2005","Virgil / Lombardo, Stanley","2005","Hackett Publishing Co.","978-0bogus-87220-731-8","0-872bogus20-731-5","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0872207315.gif","Required","$11.25$15.00"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","372 HONORS SPANISH II","Descubre 2017 Level 2 Supersite Plus (vText) (Online) (36 Months) 3RD 17","Blanco, Jose A.","3RD 17","Vista Higher Learning (cc)","","","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M006276131.gif","Required","$121.00"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","373 HONORS SPANISH III","Descubre 2017 Level 3 Supersite Plus (vText (Online) (36 Months) 3RD 17","Blanco, Jose A.","3RD 17","Vista Higher Learning (cc)","","","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M006276135.gif","Required","$121.00"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","374 HONORS SPANISH IV","Realidades 4: Vocabulary, Grammar and Communication Workbook 2014","Prentice Hall","2014","Prentice Hall School Division","978-0bogus-13-320210-6","0-13-bogus320210-0","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0133202100.gif","Required","$29.50"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","374 HONORS SPANISH IV","Realidades 4 - 1 Year 2014","Zayas-Bazan","2014","Prentice Hall School Division","978-0bogus-328-92298-7","0-328bogus-92298-6","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M002144896.gif","Required","$35.50"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","375 HONORS SPANISH V","Intrigas - SuperSite Plus and vText Access 3RD 21","Courtad, James C.","3RD 21","Vista Higher Learning","978-1bogus-5433-1603-2","1-543bogus3-1603-4","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M005948427.gif","Required","$160.00"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","WORLD LANG ","377 AP SPANISH LANGUAGE AND C","Temas: AP Spanish Language and Culture - 2 SS Plus Access 2ND 20","Draggett","2ND 20","Vista Higher Learning (cc)","","","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/notavail.gif","Required","$177.75"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","OTHER ","102 PEER MINISTRY",,,,,,,,,
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","OTHER ","185 INTRO TO SPECIAL EDUCATIO",,,,,,,,,
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","OTHER ","642 INTRO TO SPORTS MEDICINE",,,,,,,,,
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","201 ENGLISH 9","Mythology 2013","Hamilton, Edith","2013","Backbay Books","978-0bogus-316-22333-1","0-316bogus-22333-6","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0316223336.gif","Required","$13.49$17.99"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","201 ENGLISH 9","Bean Trees 1989","Kingsolver, Barbara","1989","HarperCollins Publishers","978-0bogus-06-227775-6","0-06-bogus227775-8","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0062277758.gif","Required","$12.75$17.00"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","201 ENGLISH 9","Romeo and Juliet (Folger Library Edition) (Updated) 2011","Shakespeare, William","2011","Simon & Schuster, Inc.","978-1bogus-4516-2170-9","1-451bogus6-2170-1","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/1451621701.gif","Required","$7.49$9.99"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","201 ENGLISH 9","Vocabulary Workshop: Enriched, Level E 2012","Shostak, Jerome","2012","Sadlier-Oxford","978-0bogus-8215-8010-3","0-821bogus5-8010-8","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0821580108.gif","Required","$15.75"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","202 ENGLISH 10","How the Garcia Girls Lost Their Accents 2010","Alvarez, Julia","2010","Algonquin Books of Chapel Hill","978-1bogus-56512-975-7","1-565bogus12-975-X","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/156512975X.gif","Required","$16.95"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","202 ENGLISH 10","Julius Caesar-Folger Edition, Updated 2011","Shakespeare, William","2011","Washington Square Press","978-0bogus-7434-8274-5","0-743bogus4-8274-3","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M00197952.gif","Required","$6.99"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","202 ENGLISH 10","Frankenstein 2014","Shelley, Mary Wollstonecraft","2014","Amazon","978-1bogus-5032-6242-3","1-503bogus2-6242-1","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/1503262421.gif","Required","$8.00$10.50"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","202 ENGLISH 10","Vocabulary Workshop: Enriched, Level E 2012","Shostak, Jerome","2012","Sadlier-Oxford","978-0bogus-8215-8010-3","0-821bogus5-8010-8","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0821580108.gif","Required","$15.75"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","203 ENGLISH 11","I Know Why the Caged Bird Sings 2009","Angelou, Maya","2009","Ballantine Books, Inc.","978-0bogus-345-51440-0","0-345bogus-51440-8","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/9780345514400.gif","Required","$5.99$7.99"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","203 ENGLISH 11","Great Gatsby 2004","Fitzgerald, F. Scott","2004","Charles Scribner's & Sons","978-0bogus-7432-7356-5","0-743bogus2-7356-7","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0684801523.gif","Required","$12.75$17.00"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","203 ENGLISH 11","Scarlet Letter 1965","Hawthorne, Nathaniel","1965","Bantam Books, Inc.","978-0bogus-553-21009-5","0-553bogus-21009-2","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0553210092.gif","Required","$3.71$4.95"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","203 ENGLISH 11","Vocabulary Workshop: Level G (Enriched Edition) 2012","Shostak, Jerome","2012","Sadlier-Oxford","978-0bogus-8215-8012-7","0-821bogus5-8012-4","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0821580124.gif","Required","$15.75"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","217 AP ENGLISH LANGUAGE & COM","Scarlet Letter 1965","Hawthorne, Nathaniel","1965","Bantam Books, Inc.","978-0bogus-553-21009-5","0-553bogus-21009-2","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0553210092.gif","Required","$3.71$4.95"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","217 AP ENGLISH LANGUAGE & COM","Beloved - With New Foreword 2004","Morrison, Toni","2004","Vintage Books","978-1bogus-4000-3341-6","1-400bogus0-3341-1","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/1400033411.gif","Required","$12.00$16.00"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","217 AP ENGLISH LANGUAGE & COM","Vocabulary Workshop: Level G (Enriched Edition) 2012","Shostak, Jerome","2012","Sadlier-Oxford","978-0bogus-8215-8012-7","0-821bogus5-8012-4","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0821580124.gif","Required","$15.75"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","218 AP ENGLISH LITERATURE & C","Things Fall Apart 1959","Achebe, Chinua","1959","Anchor Press","978-0bogus-385-47454-2","0-385bogus-47454-7","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0385474547.gif","Required","$10.50$14.00"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","218 AP ENGLISH LITERATURE & C","Four Major Plays: A Doll's House, Ghosts, Hedda Gabler, The Master Builder 1994","Ibsen, Henrik","1994","Oxford University Press","978-0bogus-19-953619-1","0-19-bogus953619-8","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0192815687.gif","Required","$9.95"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","218 AP ENGLISH LITERATURE & C","Atonement 2001","McEwan, Ian","2001","Anchor Press","978-0bogus-385-72179-0","0-385bogus-72179-X","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/038572179X.gif","Required","$12.71$16.95"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","218 AP ENGLISH LITERATURE & C","MacBeth - Folger Edition 1992","Shakespeare, William","1992","Washington Square Press","978-0bogus-7434-7710-9","0-743bogus4-7710-3","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M000604931.gif","Required","$5.24$6.99"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","226 CREATIVE WRITING (12)",,,,,,,,,
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","228 WOMENS VOICES (12)","Their Eyes Were Watching God, 75th Anniversary Edition 1937","Hurston, Zora Neale","1937","Perennial Library","978-0bogus-06-083867-6","0-06-bogus083867-1","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0060838671.gif","Required","$13.49$17.99"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","228 WOMENS VOICES (12)","Interpreter of Maladies 2019","Lahiri, Jhumpa","2019","Houghton Mifflin Harcourt","978-0bogus-358-21326-0","0-358bogus-21326-6","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0358213266.gif","Required","$15.99"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","228 WOMENS VOICES (12)","Boy, Snow, Bird 2014","Oyeyemi, Helen","2014","Penguin Books, Inc.","978-1bogus-59463-340-9","1-594bogus63-340-1","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/1594633401.gif","Required","$12.00"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","231 FANTASTIC REALITIES (12)","Fahrenheit 451 1995","Bradbury, Ray / Hamilton, Tim","1995","Simon & Schuster, Inc.","978-1bogus-4516-7331-9","1-451bogus6-7331-0","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/1451673310.gif","Required","$12.75$17.00"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","231 FANTASTIC REALITIES (12)","Never Let Me Go 2005","Ishiguro, Kazuo","2005","Vintage Books","978-1bogus-4000-7877-6","1-400bogus0-7877-6","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/1400078776.gif","Required","$12.00$16.00"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","231 FANTASTIC REALITIES (12)","Blind Willow, Sleeping Woman 2006","Murakami, Haruki","2006","Alfrd A. Knopf, Inc.","978-1bogus-4000-9608-4","1-400bogus0-9608-1","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/1400096081.gif","Required","$16.95"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","231 FANTASTIC REALITIES (12)","Nineteen Eighty - Four (Centennial Edition) 2003","Orwell, George","2003","Plume Books","978-0bogus-452-28423-4","0-452bogus-28423-6","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0452284236.gif","Required","$12.75$17.00"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","232 MULTICULTURAL LITERATURE","Sing, Unburied, Sing: A Novel 2017","Ward, Jesmyn","2017","Charles Scribner's & Sons","978-1bogus-5011-2607-9","1-501bogus1-2607-5","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/1501126075.gif","Required","$12.75$17.00"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","251 HONORS ENGLISH 9","Mythology 2013","Hamilton, Edith","2013","Backbay Books","978-0bogus-316-22333-1","0-316bogus-22333-6","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0316223336.gif","Required","$13.49$17.99"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","251 HONORS ENGLISH 9","Beowulf - A New Verse Translation, Bilingual Edition 2000","Heaney, Seamus (Translator)","2000","W.W. Norton & Co.","978-0bogus-393-32097-8","0-393bogus-32097-9","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0393320979.gif","Required","$11.96$15.95"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","251 HONORS ENGLISH 9","Odyssey (Norton Critical Editions) 2020","Homer / Wilson, Emily","2020","W.W. Norton & Co.","978-0bogus-393-65506-3","0-393bogus-65506-7","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M002354650.gif","Required","$25.50"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","251 HONORS ENGLISH 9","Bean Trees 1989","Kingsolver, Barbara","1989","HarperCollins Publishers","978-0bogus-06-227775-6","0-06-bogus227775-8","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0062277758.gif","Required","$12.75$17.00"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","251 HONORS ENGLISH 9","Romeo and Juliet (Folger Library Edition) (Updated) 2011","Shakespeare, William","2011","Simon & Schuster, Inc.","978-1bogus-4516-2170-9","1-451bogus6-2170-1","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/1451621701.gif","Required","$7.49$9.99"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","251 HONORS ENGLISH 9","Vocabulary Workshop: Enriched, Level E 2012","Shostak, Jerome","2012","Sadlier-Oxford","978-0bogus-8215-8010-3","0-821bogus5-8010-8","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0821580108.gif","Required","$15.75"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","252 HONORS ENGLISH 10","Pride and Prejudice (REV)03","Austen, Jane / Jones, Vivien","(REV)03","Penguin Classics","978-0bogus-14-143951-8","0-14-bogus143951-3","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0141439513.gif","Required","$6.75$9.00"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","252 HONORS ENGLISH 10","Julius Caesar-Folger Edition, Updated 2011","Shakespeare, William","2011","Washington Square Press","978-0bogus-7434-8274-5","0-743bogus4-8274-3","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M00197952.gif","Required","$6.99"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","252 HONORS ENGLISH 10","Frankenstein 2014","Shelley, Mary Wollstonecraft","2014","Amazon","978-1bogus-5032-6242-3","1-503bogus2-6242-1","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/1503262421.gif","Required","$8.00$10.50"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","252 HONORS ENGLISH 10","Vocabulary Workshop: Enriched, Level E 2012","Shostak, Jerome","2012","Sadlier-Oxford","978-0bogus-8215-8010-3","0-821bogus5-8010-8","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0821580108.gif","Required","$15.75"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","EN 227 SHORT FICTION MARYMOUNT (","Perrine's Story and Structure - With 2016 MLA Card 14TH 15","Johnson, Greg","14TH 15","Cengage Learning","978-1bogus-337-28441-7","1-337bogus-28441-6","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/1337284416.gif","Required","$100.00"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","ENGLISH ","EN 270 APPROACHES TO CREATIVE WR",,,,,,,,,
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","SOCIAL STU ","912 US HISTORY","United States History - 1 Year License 2016","Lapansky","2016","Prentice Hall School Division","978-0bogus-13-332825-7","0-13-bogus332825-2","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M001745001.gif","Required","$36.75"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","SOCIAL STU ","926 AFRICAN AMERICAN HISTORY",,,,,,,,,
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","SOCIAL STU ","934 ECONOMICS",,,,,,,,,
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","SOCIAL STU ","936 US GOVERNMENT",,,,,,,,,
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","SOCIAL STU ","937 CONSTITUTIONAL LAW",,,,,,,,,
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","SOCIAL STU ","939 CRIMINAL AND CIVIL LAW","Street Law: A Course In Practical Law 1-Year 2021","Arbetman","2021","Glencoe Publishing Co.","978-0bogus-07-681507-4","0-07-bogus681507-2","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M002353213.gif","Required","$29.75"
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","SOCIAL STU ","956 GEOGRAPHY",,,,,,,,,
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","SOCIAL STU ","957 HONORS US GOVERNMENT",,,,,,,,,
"https://bnck-12.com/academyoftheholycross","Academy of the Holy Cross","2021-22 School Year ","SOCIAL STU ","958 GLOBAL CIVILIZATION","World History: Survey 1 Year 2020","Houghton Mifflin","2020","Houghton Mifflin-High School","978-0bogus-358-39677-2","0-358bogus-39677-8","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M005053469.gif","Required","$26.75"
